Unnamed: 0,id,Company Name,Cmt_day,Rating,Salary & benefits,Training & learning,Management cares about me,Culture & fun,Office & workspace,Recommend,positive_count,negative_count
6038,333,Orient Software Development Corp.,2022-12-01,5,4,5,5,4,5,1,7,2
6039,333,Orient Software Development Corp.,2022-12-01,5,5,5,4,5,5,1,8,2
6040,333,Orient Software Development Corp.,2022-12-01,5,4,3,4,4,5,1,10,3
6041,333,Orient Software Development Corp.,2022-12-01,4,4,3,3,5,4,1,7,2
6042,333,Orient Software Development Corp.,2022-12-01,4,3,5,5,5,4,1,11,1
6043,333,Orient Software Development Corp.,2022-12-01,5,5,5,5,5,5,1,10,1
6044,333,Orient Software Development Corp.,2022-12-01,5,4,4,5,5,5,1,5,2
6045,333,Orient Software Development Corp.,2022-12-01,2,5,5,5,5,5,1,8,1
6046,333,Orient Software Development Corp.,2022-12-01,5,4,5,5,5,5,1,9,1
6047,333,Orient Software Development Corp.,2022-12-01,5,4,4,4,4,4,1,7,1
6048,333,Orient Software Development Corp.,2022-12-01,5,3,5,4,4,3,1,5,1
6049,333,Orient Software Development Corp.,2022-12-01,5,5,5,5,5,5,1,7,0
6050,333,Orient Software Development Corp.,2022-12-01,4,4,4,4,4,4,1,1,0
6051,333,Orient Software Development Corp.,2022-12-01,5,4,5,4,4,5,1,7,1
6052,333,Orient Software Development Corp.,2022-12-01,5,4,4,4,4,4,1,7,3
6053,333,Orient Software Development Corp.,2022-11-01,4,4,4,4,4,3,1,7,0
6054,333,Orient Software Development Corp.,2022-11-01,5,5,5,5,5,5,1,9,3
6055,333,Orient Software Development Corp.,2022-09-01,5,4,4,5,4,4,1,14,0
6056,333,Orient Software Development Corp.,2022-08-01,2,2,3,1,1,4,0,9,5
6057,333,Orient Software Development Corp.,2022-01-01,5,4,4,5,5,5,1,8,1
6058,333,Orient Software Development Corp.,2021-10-01,4,5,5,5,5,5,1,8,1
6059,333,Orient Software Development Corp.,2021-06-01,5,4,5,3,4,4,1,3,4
6060,333,Orient Software Development Corp.,2021-04-01,5,5,5,5,5,5,1,8,1
6061,333,Orient Software Development Corp.,2021-03-01,3,3,4,4,4,4,1,3,1
6062,333,Orient Software Development Corp.,2020-12-01,5,4,4,5,5,5,1,7,3
6063,333,Orient Software Development Corp.,2020-12-01,5,4,5,4,5,5,1,10,3
6064,333,Orient Software Development Corp.,2020-12-01,5,4,5,5,5,5,1,9,2
6065,333,Orient Software Development Corp.,2020-12-01,5,5,5,5,5,5,1,3,1
6066,333,Orient Software Development Corp.,2020-12-01,5,4,5,5,5,5,1,11,0
6067,333,Orient Software Development Corp.,2020-12-01,5,4,5,5,5,5,1,8,1
6068,333,Orient Software Development Corp.,2020-12-01,5,4,5,5,4,5,1,7,0
6069,333,Orient Software Development Corp.,2020-12-01,5,4,5,5,5,4,1,12,1
6070,333,Orient Software Development Corp.,2020-12-01,5,5,5,5,5,4,1,4,0
6071,333,Orient Software Development Corp.,2020-12-01,3,2,4,4,3,3,1,9,5
6072,333,Orient Software Development Corp.,2020-11-01,5,5,5,4,5,4,1,3,1
6073,333,Orient Software Development Corp.,2020-11-01,5,4,5,5,5,4,1,3,0
6074,333,Orient Software Development Corp.,2020-11-01,5,4,5,5,5,4,1,3,1
6075,333,Orient Software Development Corp.,2020-11-01,5,4,4,4,3,4,1,4,2
6076,333,Orient Software Development Corp.,2020-09-01,5,4,4,5,5,5,1,6,0
6077,333,Orient Software Development Corp.,2020-08-01,5,5,4,4,5,5,1,5,0
6078,333,Orient Software Development Corp.,2020-08-01,5,4,5,4,5,5,1,4,2
6079,333,Orient Software Development Corp.,2020-08-01,5,4,5,4,5,5,1,8,1
6080,333,Orient Software Development Corp.,2020-08-01,5,4,5,5,5,4,1,7,1
6081,333,Orient Software Development Corp.,2020-08-01,5,5,4,5,5,4,1,6,2
6082,333,Orient Software Development Corp.,2020-08-01,5,4,5,4,5,5,1,4,2
6083,333,Orient Software Development Corp.,2020-08-01,5,5,5,5,5,4,1,8,1
6084,333,Orient Software Development Corp.,2020-08-01,5,4,5,5,5,5,1,7,2
6085,333,Orient Software Development Corp.,2020-08-01,5,5,4,5,5,5,1,8,1
6086,333,Orient Software Development Corp.,2020-08-01,5,4,5,4,5,5,1,3,2
6087,333,Orient Software Development Corp.,2020-08-01,5,4,5,5,5,4,1,6,1
6088,333,Orient Software Development Corp.,2020-08-01,5,4,5,5,5,5,1,12,4
6089,333,Orient Software Development Corp.,2020-08-01,5,5,4,5,5,5,1,8,1
6090,333,Orient Software Development Corp.,2020-08-01,5,5,5,5,4,5,1,7,3
6091,333,Orient Software Development Corp.,2020-08-01,5,4,5,5,5,5,1,6,1
6092,333,Orient Software Development Corp.,2020-07-01,5,4,5,5,5,4,1,6,0
6093,333,Orient Software Development Corp.,2020-07-01,5,4,5,4,5,5,1,3,1
6094,333,Orient Software Development Corp.,2020-07-01,5,4,4,5,4,5,1,10,2
6095,333,Orient Software Development Corp.,2020-07-01,5,5,4,4,5,4,1,7,1
6096,333,Orient Software Development Corp.,2020-07-01,5,3,5,4,5,5,1,10,2
6097,333,Orient Software Development Corp.,2020-07-01,4,4,4,4,5,5,1,5,1
6098,333,Orient Software Development Corp.,2020-07-01,5,4,5,5,4,4,1,4,1
6099,333,Orient Software Development Corp.,2020-07-01,5,5,4,5,4,4,1,4,2
6100,333,Orient Software Development Corp.,2020-07-01,5,4,5,4,4,5,1,4,1
6101,333,Orient Software Development Corp.,2020-07-01,5,4,5,4,5,5,1,4,1
6102,333,Orient Software Development Corp.,2020-07-01,5,5,4,4,5,5,1,4,0
6103,333,Orient Software Development Corp.,2020-07-01,5,4,5,5,5,4,1,9,4
6104,333,Orient Software Development Corp.,2020-07-01,4,5,4,4,5,4,1,5,5
6105,333,Orient Software Development Corp.,2020-07-01,5,4,5,5,5,4,1,3,2
6106,333,Orient Software Development Corp.,2020-06-01,5,4,5,4,5,5,1,8,2
6107,333,Orient Software Development Corp.,2020-06-01,5,5,4,5,5,5,1,6,1
6108,333,Orient Software Development Corp.,2020-06-01,5,4,5,4,4,5,1,3,1
6109,333,Orient Software Development Corp.,2020-06-01,4,4,4,4,4,5,1,9,0
6110,333,Orient Software Development Corp.,2020-06-01,5,5,3,4,5,5,1,3,4
6111,333,Orient Software Development Corp.,2020-06-01,5,4,5,4,5,5,1,7,1
6112,333,Orient Software Development Corp.,2020-06-01,5,4,3,5,5,5,1,6,1
6113,333,Orient Software Development Corp.,2020-06-01,5,4,5,4,5,4,1,3,2
6114,333,Orient Software Development Corp.,2020-06-01,4,4,4,4,4,5,1,9,0
6115,333,Orient Software Development Corp.,2020-06-01,5,5,4,4,5,5,1,8,5
6116,333,Orient Software Development Corp.,2020-06-01,5,4,5,5,5,5,1,6,4
6117,333,Orient Software Development Corp.,2020-05-01,5,5,5,4,5,5,1,6,2
6118,333,Orient Software Development Corp.,2020-05-01,5,4,4,4,5,5,1,7,1
6119,333,Orient Software Development Corp.,2020-05-01,5,4,3,5,5,5,1,10,1
6120,333,Orient Software Development Corp.,2020-05-01,5,5,4,5,5,5,1,3,0
6121,333,Orient Software Development Corp.,2020-05-01,4,4,3,4,5,5,1,6,2
6122,333,Orient Software Development Corp.,2020-05-01,4,4,5,5,4,4,1,5,3
6123,333,Orient Software Development Corp.,2020-05-01,5,4,4,5,5,5,1,8,2
6124,333,Orient Software Development Corp.,2020-05-01,4,4,4,5,4,3,1,5,3
6125,333,Orient Software Development Corp.,2020-04-01,4,4,4,5,4,5,1,2,1
6126,333,Orient Software Development Corp.,2020-04-01,5,5,5,5,5,5,1,4,1
6127,333,Orient Software Development Corp.,2020-04-01,5,5,5,5,5,5,1,8,2
6128,333,Orient Software Development Corp.,2020-02-01,3,3,4,2,5,4,1,2,1
6129,333,Orient Software Development Corp.,2019-12-01,1,1,2,2,3,3,0,3,7
6130,333,Orient Software Development Corp.,2019-05-01,5,4,5,5,4,5,1,7,8
6131,333,Orient Software Development Corp.,2019-04-01,4,4,5,4,4,5,1,6,1
6132,333,Orient Software Development Corp.,2019-04-01,5,5,5,5,5,5,1,10,2
6133,333,Orient Software Development Corp.,2019-03-01,3,4,5,3,4,3,1,7,2
6134,333,Orient Software Development Corp.,2019-01-01,5,4,5,5,4,4,1,6,2
6135,333,Orient Software Development Corp.,2018-08-01,4,3,3,5,5,4,1,6,1
6136,333,Orient Software Development Corp.,2018-07-01,4,4,3,4,5,5,1,4,3
6137,333,Orient Software Development Corp.,2018-07-01,4,4,3,3,3,3,1,3,1
6138,333,Orient Software Development Corp.,2018-05-01,4,3,5,4,4,4,1,1,0
6139,333,Orient Software Development Corp.,2018-05-01,4,3,5,4,5,4,1,2,0
6140,333,Orient Software Development Corp.,2017-12-01,4,4,4,4,4,4,1,5,0
6141,333,Orient Software Development Corp.,2017-12-01,2,2,3,2,2,3,0,0,1
6142,333,Orient Software Development Corp.,2017-10-01,5,4,4,4,5,5,1,2,1
6143,333,Orient Software Development Corp.,2017-06-01,3,3,4,4,3,3,1,4,1
6144,333,Orient Software Development Corp.,2017-01-01,4,3,4,3,3,2,1,4,0
6145,333,Orient Software Development Corp.,2016-09-01,3,2,3,1,2,3,1,3,0
6146,333,Orient Software Development Corp.,2016-09-01,5,5,5,4,4,4,1,5,1
6147,333,Orient Software Development Corp.,2016-08-01,4,3,4,3,4,4,1,2,0
6148,333,Orient Software Development Corp.,2016-07-01,4,4,4,4,4,4,1,5,0
6149,335,Outcubator,2022-07-01,5,5,4,4,4,4,1,3,1
6150,335,Outcubator,2022-07-01,4,4,3,4,4,5,1,10,3
6151,335,Outcubator,2020-12-01,4,4,4,4,4,4,1,5,2
6152,335,Outcubator,2023-09-01,1,1,1,1,2,1,0,3,2
6153,335,Outcubator,2022-12-01,2,3,1,1,1,4,0,10,12
6154,335,Outcubator,2022-08-01,3,3,3,2,3,3,0,4,3
6155,335,Outcubator,2022-06-01,2,4,1,3,3,2,0,8,9
6156,335,Outcubator,2021-11-01,1,2,1,2,3,3,0,11,2
6157,335,Outcubator,2020-04-01,4,5,4,4,4,4,1,13,7
6158,335,Outcubator,2018-08-01,4,4,2,3,4,4,1,9,3
6159,335,Outcubator,2018-04-01,3,4,3,3,4,4,1,0,0
6160,335,Outcubator,2018-03-01,4,4,4,4,4,5,1,2,1
6161,335,Outcubator,2018-03-01,3,3,3,2,3,3,0,1,2
6162,335,Outcubator,2017-11-01,3,3,4,4,4,4,0,5,0
6163,335,Outcubator,2017-05-01,4,5,5,4,4,5,1,2,3
6164,335,Outcubator,2017-01-01,5,4,3,5,4,5,1,7,1
6165,335,Outcubator,2016-07-01,4,4,5,3,4,5,1,10,1
6166,335,Outcubator,2016-07-01,5,4,3,5,4,4,1,6,3
6167,336,Outpost24,2025-03-01,5,5,5,5,5,5,1,18,4
6168,336,Outpost24,2024-10-01,5,5,5,5,5,5,1,5,0
6169,336,Outpost24,2024-09-01,5,5,5,5,5,5,1,7,2
6170,336,Outpost24,2024-07-01,5,5,4,5,5,5,1,9,2
6171,336,Outpost24,2022-12-01,5,4,5,5,4,5,1,12,5
6172,337,PAL TECH,2023-10-01,5,5,5,5,5,5,1,2,0
6173,337,PAL TECH,2023-01-01,5,4,4,5,4,5,1,4,3
6174,337,PAL TECH,2023-01-01,4,4,3,4,5,4,1,4,2
6175,337,PAL TECH,2021-05-01,5,4,5,5,4,4,1,8,2
6176,337,PAL TECH,2021-05-01,5,3,4,4,4,4,1,4,1
6177,337,PAL TECH,2019-10-01,5,5,4,5,5,5,1,10,6
6178,337,PAL TECH,2019-09-01,4,4,4,4,3,2,1,11,2
6179,337,PAL TECH,2019-03-01,5,4,4,5,5,4,1,6,4
6180,337,PAL TECH,2019-03-01,2,1,1,2,1,2,0,8,2
6181,337,PAL TECH,2018-08-01,4,4,4,4,4,4,1,9,3
6182,337,PAL TECH,2016-09-01,2,3,1,2,1,2,0,3,2
6183,337,PAL TECH,2016-08-01,2,3,1,1,1,2,0,4,2
6184,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-11-01,4,4,3,3,4,4,1,21,6
6185,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2025-05-01,5,5,5,5,5,5,1,9,1
6186,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2025-04-01,5,5,4,4,5,4,1,1,2
6187,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2025-04-01,4,4,5,4,4,5,1,8,2
6188,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2025-04-01,5,5,3,5,5,4,1,8,3
6189,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2025-04-01,5,5,3,4,5,5,1,6,4
6190,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2025-04-01,5,5,4,4,5,4,1,6,2
6191,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2025-04-01,4,4,4,3,4,5,1,5,2
6192,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2025-04-01,5,5,4,4,3,5,1,7,0
6193,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2025-03-01,5,4,4,5,5,5,1,7,2
6194,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2025-03-01,4,4,4,5,5,3,1,3,1
6195,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2025-01-01,5,4,5,5,5,5,1,9,1
6196,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-12-01,5,3,5,5,5,5,1,5,3
6197,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-12-01,5,5,5,5,5,5,1,11,3
6198,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-12-01,4,5,4,4,5,4,1,14,3
6199,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-12-01,5,5,5,5,5,5,1,7,1
6200,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-12-01,4,4,5,5,4,5,1,6,2
6201,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-12-01,5,5,5,5,5,5,1,4,0
6202,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-12-01,5,5,5,5,5,5,1,2,1
6203,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-12-01,5,4,4,5,5,5,1,7,1
6204,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-12-01,5,5,4,4,3,5,1,8,1
6205,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-12-01,5,4,5,5,4,5,1,3,1
6206,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-12-01,5,5,5,5,5,5,1,3,0
6207,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-11-01,5,4,5,5,3,5,1,6,4
6208,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-11-01,4,4,5,3,3,3,1,10,2
6209,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-11-01,5,5,5,5,5,5,1,6,1
6210,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-11-01,4,3,4,3,3,4,1,7,1
6211,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-11-01,5,5,5,5,5,5,1,7,1
6212,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-11-01,5,5,4,4,5,5,1,0,0
6213,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-11-01,5,5,5,5,5,5,1,5,2
6214,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-11-01,5,5,5,5,5,5,1,4,1
6215,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-08-01,5,5,5,5,5,5,1,6,1
6216,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-08-01,5,5,5,5,5,5,1,1,3
6217,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-08-01,4,5,4,3,4,5,1,7,2
6218,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-08-01,4,4,5,4,4,3,1,5,0
6219,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-08-01,3,3,3,3,3,4,1,4,0
6220,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-08-01,5,4,5,5,5,5,1,4,2
6221,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-08-01,4,3,4,4,5,4,1,5,1
6222,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2024-07-01,5,4,4,4,4,5,1,5,1
6223,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2023-12-01,5,5,5,5,5,5,1,4,0
6224,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2023-11-01,5,5,5,5,5,5,1,9,2
6225,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2023-11-01,5,3,5,4,4,5,1,3,1
6226,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2023-10-01,5,5,5,5,5,5,1,7,1
6227,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2023-10-01,4,4,4,4,4,4,1,5,0
6228,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2023-10-01,5,3,5,4,4,4,1,9,1
6229,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2023-10-01,5,5,5,5,5,5,1,10,1
6230,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2023-09-01,5,4,4,4,4,3,1,8,0
6231,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2023-09-01,5,5,5,5,5,5,1,4,0
6232,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2023-09-01,3,5,4,3,3,2,0,5,5
6233,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2023-09-01,4,4,3,5,4,5,1,4,2
6234,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2023-04-01,5,4,5,4,4,5,1,4,0
6235,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2023-04-01,5,5,5,5,5,5,1,6,0
6236,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2022-09-01,5,4,4,5,5,5,1,12,3
6237,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2022-08-01,3,3,3,3,3,3,1,5,0
6238,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2022-07-01,3,3,4,3,3,4,1,0,1
6239,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2022-04-01,5,4,5,5,5,5,1,2,2
6240,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2022-02-01,5,5,5,5,5,5,1,13,4
6241,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2021-09-01,5,5,3,4,3,5,1,7,3
6242,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2021-07-01,5,5,5,5,5,5,1,7,4
6243,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2021-07-01,4,4,4,4,4,5,1,13,4
6244,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2021-05-01,4,4,4,5,4,4,1,16,2
6245,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2020-12-01,5,4,5,5,5,5,1,1,1
6246,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2020-08-01,4,4,4,4,3,4,1,8,2
6247,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2020-08-01,4,4,4,4,4,4,1,6,2
6248,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2020-08-01,4,4,3,4,3,4,1,4,0
6249,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2020-05-01,3,2,3,3,4,4,1,5,1
6250,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2020-04-01,3,2,3,3,2,4,1,3,4
6251,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2020-03-01,4,3,4,3,4,3,1,4,2
6252,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2020-02-01,4,4,4,4,4,4,1,3,0
6253,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2020-01-01,3,2,4,2,1,4,1,7,9
6254,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2019-11-01,2,2,2,3,2,4,0,3,1
6255,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2019-11-01,3,3,4,2,2,5,1,3,6
6256,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2019-10-01,4,3,4,3,3,4,1,3,3
6257,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2019-10-01,2,2,3,2,3,3,1,4,4
6258,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2019-07-01,3,2,2,4,3,4,0,12,5
6259,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2019-02-01,3,3,3,3,3,3,1,2,3
6260,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2018-09-01,3,2,3,4,3,5,1,4,1
6261,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2018-06-01,4,3,4,2,2,4,1,4,3
6262,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2018-04-01,3,4,2,3,2,4,1,7,1
6263,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2018-04-01,2,2,3,3,4,2,0,4,1
6264,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2018-01-01,4,5,4,4,4,4,1,9,1
6265,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2017-08-01,3,3,3,3,3,3,1,4,2
6266,338,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),2016-09-01,3,3,3,3,3,3,1,7,1
6267,339,Parcel Perform,2025-02-01,5,4,4,5,5,3,1,11,8
6268,339,Parcel Perform,2025-04-01,5,5,5,5,5,5,1,6,1
6269,339,Parcel Perform,2025-02-01,5,4,4,5,5,5,1,3,1
6270,339,Parcel Perform,2025-01-01,5,4,4,4,5,3,1,7,1
6271,339,Parcel Perform,2024-10-01,4,5,4,5,4,4,1,4,2
6272,339,Parcel Perform,2024-10-01,5,5,5,5,5,5,1,6,1
6273,339,Parcel Perform,2024-09-01,5,5,5,5,5,5,1,6,1
6274,339,Parcel Perform,2024-08-01,4,4,4,4,4,4,1,0,0
6275,339,Parcel Perform,2024-08-01,5,4,4,4,4,4,1,7,0
6276,339,Parcel Perform,2024-07-01,5,5,5,5,5,5,1,8,1
6277,339,Parcel Perform,2024-04-01,5,4,5,5,4,4,1,7,3
6278,339,Parcel Perform,2024-04-01,4,4,4,4,4,4,1,2,0
6279,339,Parcel Perform,2024-03-01,5,5,4,4,4,5,1,6,1
6280,339,Parcel Perform,2024-01-01,5,4,5,4,5,3,1,6,1
6281,339,Parcel Perform,2024-01-01,5,5,4,5,3,4,1,0,3
6282,339,Parcel Perform,2023-06-01,5,5,5,5,5,5,1,11,4
6283,339,Parcel Perform,2023-06-01,5,4,5,4,4,4,1,2,1
6284,339,Parcel Perform,2022-12-01,5,4,4,5,5,5,1,5,2
6285,339,Parcel Perform,2022-09-01,4,4,3,5,3,5,1,1,0
6286,339,Parcel Perform,2022-08-01,1,1,3,2,1,1,0,3,5
6287,339,Parcel Perform,2022-08-01,5,5,4,5,4,4,1,8,2
6288,339,Parcel Perform,2022-07-01,5,5,5,5,5,5,1,9,2
6289,339,Parcel Perform,2022-07-01,3,3,3,3,3,4,0,6,3
6290,339,Parcel Perform,2022-06-01,5,4,5,5,5,5,1,5,4
6291,339,Parcel Perform,2022-04-01,5,5,5,5,5,5,1,20,5
6292,339,Parcel Perform,2022-04-01,5,5,5,5,5,5,1,6,4
6293,339,Parcel Perform,2021-12-01,5,4,5,5,5,5,1,13,3
6294,339,Parcel Perform,2021-11-01,5,5,5,5,5,5,1,22,1
6295,339,Parcel Perform,2021-11-01,5,5,5,5,5,4,1,3,2
6296,339,Parcel Perform,2021-11-01,5,4,5,5,5,4,1,18,1
6297,339,Parcel Perform,2021-11-01,5,5,5,5,5,5,1,12,3
6298,339,Parcel Perform,2021-11-01,5,5,5,4,5,4,1,3,4
6299,339,Parcel Perform,2021-09-01,5,5,4,4,5,3,1,16,12
6300,339,Parcel Perform,2021-09-01,5,5,4,5,5,4,1,7,2
6301,339,Parcel Perform,2021-08-01,5,4,5,5,1,3,1,7,0
6302,339,Parcel Perform,2021-08-01,5,5,5,5,5,5,1,4,0
6303,339,Parcel Perform,2021-08-01,5,5,4,5,5,4,1,28,2
6304,339,Parcel Perform,2021-08-01,4,4,5,5,4,2,1,8,2
6305,339,Parcel Perform,2021-07-01,5,5,4,5,4,5,1,7,0
6306,339,Parcel Perform,2021-07-01,5,5,5,5,5,4,1,12,6
6307,339,Parcel Perform,2021-06-01,5,5,4,5,5,4,1,14,8
6308,339,Parcel Perform,2021-06-01,5,5,4,5,5,3,1,8,2
6309,339,Parcel Perform,2021-05-01,5,4,4,5,4,4,1,6,1
6310,339,Parcel Perform,2021-05-01,5,5,4,5,5,3,1,11,0
6311,339,Parcel Perform,2021-05-01,5,5,4,4,5,3,1,4,4
6312,339,Parcel Perform,2021-05-01,5,5,5,4,5,3,1,4,1
6313,339,Parcel Perform,2020-08-01,5,3,5,5,5,5,1,3,2
6314,339,Parcel Perform,2020-01-01,5,4,5,5,5,4,1,2,3
6315,341,PAVE,2022-10-01,4,4,3,5,5,4,1,5,2
6316,341,PAVE,2022-07-01,4,3,3,4,4,3,1,4,0
6317,341,PAVE,2022-01-01,3,3,2,3,4,4,1,3,0
6318,341,PAVE,2020-05-01,5,5,4,4,4,4,1,6,1
6319,344,Persol Career Tech Studio Vietnam,2025-01-01,4,4,3,3,4,3,1,5,2
6320,344,Persol Career Tech Studio Vietnam,2025-01-01,4,5,5,5,5,3,1,12,1
6321,344,Persol Career Tech Studio Vietnam,2025-01-01,3,3,3,2,3,4,1,14,11
6322,344,Persol Career Tech Studio Vietnam,2025-02-01,3,3,3,2,3,2,0,3,5
6323,344,Persol Career Tech Studio Vietnam,2024-08-01,1,1,1,1,2,1,0,6,2
6324,344,Persol Career Tech Studio Vietnam,2024-07-01,4,5,4,4,3,2,1,12,6
6325,344,Persol Career Tech Studio Vietnam,2024-06-01,1,2,1,1,4,1,0,6,2
6326,344,Persol Career Tech Studio Vietnam,2024-04-01,5,5,5,5,5,4,1,6,3
6327,344,Persol Career Tech Studio Vietnam,2024-04-01,5,5,4,5,4,3,1,0,1
6328,344,Persol Career Tech Studio Vietnam,2024-04-01,5,4,4,5,5,3,1,10,1
6329,344,Persol Career Tech Studio Vietnam,2024-04-01,5,4,4,4,5,5,1,2,1
6330,344,Persol Career Tech Studio Vietnam,2024-04-01,5,4,4,5,4,4,1,7,2
6331,344,Persol Career Tech Studio Vietnam,2024-03-01,4,5,4,4,3,3,1,3,2
